row,col,x,y,z
129,51,-1.18,-0.06,0
130,51,-1.22,-0.06,0
131,51,-1.26,-0.06,0
132,51,-1.3,-0.06,0
133,51,-1.34,-0.06,0
134,51,-1.38,-0.06,0
135,51,-1.42,-0.06,0
136,51,-1.46,-0.06,0
137,51,-1.5,-0.06,0
138,51,-1.54,-0.06,0
139,51,-1.58,-0.06,0
140,51,-1.62,-0.06,0
141,51,-1.66,-0.06,0
142,51,-1.7,-0.06,0
143,51,-1.74,-0.06,0
144,51,-1.78,-0.06,0
145,51,-1.82,-0.06,0
146,51,-1.86,-0.06,0
147,51,-1.9,-0.06,0
148,51,-1.94,-0.06,0
149,51,-1.98,-0.06,0
150,51,-2.02,-0.06,0
151,51,-2.06,-0.06,0
152,51,-2.1,-0.06,0
153,51,-2.14,-0.06,0
154,51,-2.18,-0.06,0
155,51,-2.22,-0.06,0
156,51,-2.26,-0.06,0
157,51,-2.3,-0.06,0
158,51,-2.34,-0.06,0
159,51,-2.38,-0.06,0
160,51,-2.42,-0.06,0
161,51,-2.46,-0.06,0
162,51,-2.5,-0.06,0
163,51,-2.54,-0.06,0
164,51,-2.58,-0.06,0
165,51,-2.62,-0.06,0
166,51,-2.66,-0.06,0
167,51,-2.7,-0.06,0
168,51,-2.74,-0.06,0
169,51,-2.78,-0.06,0
170,51,-2.82,-0.06,0
171,51,-2.86,-0.06,0
172,51,-2.9,-0.06,0
173,51,-2.94,-0.06,0
174,51,-2.98,-0.06,0
175,51,-3.02,-0.06,0
176,51,-3.06,-0.06,0
177,51,-3.1,-0.06,0
178,51,-3.14,-0.06,0
179,51,-3.18,-0.06,0
180,51,-3.22,-0.06,0
181,51,-3.26,-0.06,0
182,51,-3.3,-0.06,0
183,51,-3.34,-0.06,0
184,51,-3.38,-0.06,0
185,51,-3.42,-0.06,0
186,51,-3.46,-0.06,0
187,51,-3.5,-0.06,0
188,51,-3.54,-0.06,0
189,51,-3.58,-0.06,0
190,51,-3.62,-0.06,0
191,51,-3.66,-0.06,0
192,51,-3.7,-0.06,0
193,51,-3.74,-0.06,0
194,51,-3.78,-0.06,0
195,51,-3.82,-0.06,0
196,51,-3.86,-0.06,0
197,51,-3.9,-0.06,0
198,51,-3.94,-0.06,0
199,51,-3.98,-0.06,0
0,52,3.98,-0.1,0
1,52,3.94,-0.1,0
2,52,3.9,-0.1,0
3,52,3.86,-0.1,0
4,52,3.82,-0.1,0
5,52,3.78,-0.1,0
6,52,3.74,-0.1,0
7,52,3.7,-0.1,0
8,52,3.66,-0.1,0
9,52,3.62,-0.1,0
10,52,3.58,-0.1,0
11,52,3.54,-0.1,0
12,52,3.5,-0.1,0
13,52,3.46,-0.1,0
14,52,3.42,-0.1,0
15,52,3.38,-0.1,0
16,52,3.34,-0.1,0
17,52,3.3,-0.1,0
18,52,3.26,-0.1,0
19,52,3.22,-0.1,0
20,52,3.18,-0.1,0
21,52,3.14,-0.1,0
22,52,3.1,-0.1,0
23,52,3.06,-0.1,0
24,52,3.02,-0.1,0
25,52,2.98,-0.1,0
26,52,2.94,-0.1,0
27,52,2.9,-0.1,0
28,52,2.86,-0.1,0
29,52,2.82,-0.1,0
30,52,2.78,-0.1,0
31,52,2.74,-0.1,0
32,52,2.7,-0.1,0
33,52,2.66,-0.1,0
34,52,2.62,-0.1,0
35,52,2.58,-0.1,0
36,52,2.54,-0.1,0
37,52,2.5,-0.1,0
38,52,2.46,-0.1,0
39,52,2.42,-0.1,0
40,52,2.38,-0.1,0
41,52,2.34,-0.1,0
42,52,2.3,-0.1,0
43,52,2.26,-0.1,0
44,52,2.22,-0.1,0
45,52,2.18,-0.1,0
46,52,2.14,-0.1,0
47,52,2.1,-0.1,0
48,52,2.06,-0.1,0
49,52,2.02,-0.1,0.370000004768
50,52,1.98,-0.1,0.370000004768
51,52,1.94,-0.1,0.34999999404
52,52,1.9,-0.1,0.34999999404
53,52,1.86,-0.1,0.34999999404
54,52,1.82,-0.1,0.34999999404
55,52,1.78,-0.1,0.34999999404
56,52,1.74,-0.1,0.34999999404
57,52,1.7,-0.1,0.34999999404
58,52,1.66,-0.1,0.34999999404
59,52,1.62,-0.1,0.34999999404
60,52,1.58,-0.1,0.34999999404
61,52,1.54,-0.1,0.34999999404
62,52,1.5,-0.1,0.34999999404
63,52,1.46,-0.1,0.34999999404
64,52,1.42,-0.1,0.34999999404
65,52,1.38,-0.1,0.34999999404
66,52,1.34,-0.1,0.34999999404
67,52,1.3,-0.1,0.34999999404
68,52,1.26,-0.1,0.34999999404
69,52,1.22,-0.1,0.34999999404
70,52,1.18,-0.1,0.34999999404
71,52,1.14,-0.1,0.34999999404
72,52,1.1,-0.1,0.34999999404
73,52,1.06,-0.1,0.34999999404
74,52,1.02,-0.1,0.370000004768
75,52,0.98,-0.1,0.370000004768
76,52,0.94,-0.1,0
77,52,0.9,-0.1,0
78,52,0.86,-0.1,0
79,52,0.82,-0.1,0
80,52,0.78,-0.1,0
81,52,0.74,-0.1,0
82,52,0.7,-0.1,0
83,52,0.66,-0.1,0
84,52,0.62,-0.1,0
85,52,0.58,-0.1,0
86,52,0.54,-0.1,0
87,52,0.5,-0.1,0
88,52,0.46,-0.1,0
89,52,0.42,-0.1,0
90,52,0.38,-0.1,0
91,52,0.34,-0.1,0
92,52,0.3,-0.1,0
93,52,0.26,-0.1,0
94,52,0.22,-0.1,0
95,52,0.18,-0.1,0
96,52,0.14,-0.1,0
97,52,0.1,-0.1,0
98,52,0.06,-0.1,0
99,52,0.02,-0.1,0
100,52,-0.02,-0.1,0
101,52,-0.06,-0.1,0
102,52,-0.1,-0.1,0
103,52,-0.14,-0.1,0
104,52,-0.18,-0.1,0
105,52,-0.22,-0.1,0
106,52,-0.26,-0.1,0
107,52,-0.3,-0.1,0
108,52,-0.34,-0.1,0
109,52,-0.38,-0.1,0
110,52,-0.42,-0.1,0
111,52,-0.46,-0.1,0
112,52,-0.5,-0.1,0
113,52,-0.54,-0.1,0
114,52,-0.58,-0.1,0
115,52,-0.62,-0.1,0
116,52,-0.66,-0.1,0
117,52,-0.7,-0.1,0
118,52,-0.74,-0.1,0
119,52,-0.78,-0.1,0
120,52,-0.82,-0.1,0
121,52,-0.86,-0.1,0
122,52,-0.9,-0.1,0
123,52,-0.94,-0.1,0
124,52,-0.98,-0.1,0
125,52,-1.02,-0.1,0
126,52,-1.06,-0.1,0
127,52,-1.1,-0.1,0
128,52,-1.14,-0.1,0
129,52,-1.18,-0.1,0
130,52,-1.22,-0.1,0
131,52,-1.26,-0.1,0
132,52,-1.3,-0.1,0
133,52,-1.34,-0.1,0
134,52,-1.38,-0.1,0
135,52,-1.42,-0.1,0
136,52,-1.46,-0.1,0
137,52,-1.5,-0.1,0
138,52,-1.54,-0.1,0
139,52,-1.58,-0.1,0
140,52,-1.62,-0.1,0
141,52,-1.66,-0.1,0
142,52,-1.7,-0.1,0
143,52,-1.74,-0.1,0
144,52,-1.78,-0.1,0
145,52,-1.82,-0.1,0
146,52,-1.86,-0.1,0
147,52,-1.9,-0.1,0
148,52,-1.94,-0.1,0
149,52,-1.98,-0.1,0
150,52,-2.02,-0.1,0
151,52,-2.06,-0.1,0
152,52,-2.1,-0.1,0
153,52,-2.14,-0.1,0
154,52,-2.18,-0.1,0
155,52,-2.22,-0.1,0
156,52,-2.26,-0.1,0
157,52,-2.3,-0.1,0
158,52,-2.34,-0.1,0
159,52,-2.38,-0.1,0
160,52,-2.42,-0.1,0
161,52,-2.46,-0.1,0
162,52,-2.5,-0.1,0
163,52,-2.54,-0.1,0
164,52,-2.58,-0.1,0
165,52,-2.62,-0.1,0
166,52,-2.66,-0.1,0
167,52,-2.7,-0.1,0
168,52,-2.74,-0.1,0
169,52,-2.78,-0.1,0
170,52,-2.82,-0.1,0
171,52,-2.86,-0.1,0
172,52,-2.9,-0.1,0
173,52,-2.94,-0.1,0
174,52,-2.98,-0.1,0
175,52,-3.02,-0.1,0
176,52,-3.06,-0.1,0
177,52,-3.1,-0.1,0
178,52,-3.14,-0.1,0
179,52,-3.18,-0.1,0
180,52,-3.22,-0.1,0
181,52,-3.26,-0.1,0
182,52,-3.3,-0.1,0
183,52,-3.34,-0.1,0
184,52,-3.38,-0.1,0
185,52,-3.42,-0.1,0
186,52,-3.46,-0.1,0
187,52,-3.5,-0.1,0
188,52,-3.54,-0.1,0
189,52,-3.58,-0.1,0
190,52,-3.62,-0.1,0
191,52,-3.66,-0.1,0
192,52,-3.7,-0.1,0
193,52,-3.74,-0.1,0
194,52,-3.78,-0.1,0
195,52,-3.82,-0.1,0
196,52,-3.86,-0.1,0
197,52,-3.9,-0.1,0
198,52,-3.94,-0.1,0
199,52,-3.98,-0.1,0
0,53,3.98,-0.14,0
1,53,3.94,-0.14,0
2,53,3.9,-0.14,0
3,53,3.86,-0.14,0
4,53,3.82,-0.14,0
5,53,3.78,-0.14,0
6,53,3.74,-0.14,0
7,53,3.7,-0.14,0
8,53,3.66,-0.14,0
9,53,3.62,-0.14,0
10,53,3.58,-0.14,0
11,53,3.54,-0.14,0
12,53,3.5,-0.14,0
13,53,3.46,-0.14,0
14,53,3.42,-0.14,0
15,53,3.38,-0.14,0
16,53,3.34,-0.14,0
17,53,3.3,-0.14,0
18,53,3.26,-0.14,0
19,53,3.22,-0.14,0
20,53,3.18,-0.14,0
21,53,3.14,-0.14,0
22,53,3.1,-0.14,0
23,53,3.06,-0.14,0
24,53,3.02,-0.14,0
25,53,2.98,-0.14,0
26,53,2.94,-0.14,0
27,53,2.9,-0.14,0
28,53,2.86,-0.14,0
29,53,2.82,-0.14,0
30,53,2.78,-0.14,0
31,53,2.74,-0.14,0
32,53,2.7,-0.14,0
33,53,2.66,-0.14,0
34,53,2.62,-0.14,0
35,53,2.58,-0.14,0
36,53,2.54,-0.14,0
37,53,2.5,-0.14,0
38,53,2.46,-0.14,0
39,53,2.42,-0.14,0
40,53,2.38,-0.14,0
41,53,2.34,-0.14,0
42,53,2.3,-0.14,0
43,53,2.26,-0.14,0
44,53,2.22,-0.14,0
45,53,2.18,-0.14,0
46,53,2.14,-0.14,0
47,53,2.1,-0.14,0
48,53,2.06,-0.14,0
49,53,2.02,-0.14,0.370000004768
50,53,1.98,-0.14,0.370000004768
51,53,1.94,-0.14,0.34999999404
52,53,1.9,-0.14,0.34999999404
53,53,1.86,-0.14,0.34999999404
54,53,1.82,-0.14,0.34999999404
55,53,1.78,-0.14,0.34999999404
56,53,1.74,-0.14,0.34999999404
57,53,1.7,-0.14,0.34999999404
58,53,1.66,-0.14,0.34999999404
59,53,1.62,-0.14,0.34999999404
60,53,1.58,-0.14,0.34999999404
61,53,1.54,-0.14,0.34999999404
62,53,1.5,-0.14,0.34999999404
63,53,1.46,-0.14,0.34999999404
64,53,1.42,-0.14,0.34999999404
65,53,1.38,-0.14,0.34999999404
66,53,1.34,-0.14,0.34999999404
67,53,1.3,-0.14,0.34999999404
68,53,1.26,-0.14,0.34999999404
69,53,1.22,-0.14,0.34999999404
70,53,1.18,-0.14,0.34999999404
71,53,1.14,-0.14,0.34999999404
72,53,1.1,-0.14,0.34999999404
73,53,1.06,-0.14,0.34999999404
74,53,1.02,-0.14,0.370000004768
75,53,0.98,-0.14,0.370000004768
76,53,0.94,-0.14,0
77,53,0.9,-0.14,0
78,53,0.86,-0.14,0
79,53,0.82,-0.14,0
80,53,0.78,-0.14,0
81,53,0.74,-0.14,0
82,53,0.7,-0.14,0
83,53,0.66,-0.14,0
84,53,0.62,-0.14,0
85,53,0.58,-0.14,0
86,53,0.54,-0.14,0
87,53,0.5,-0.14,0
88,53,0.46,-0.14,0
89,53,0.42,-0.14,0
90,53,0.38,-0.14,0
91,53,0.34,-0.14,0
92,53,0.3,-0.14,0
93,53,0.26,-0.14,0
94,53,0.22,-0.14,0
95,53,0.18,-0.14,0
96,53,0.14,-0.14,0
97,53,0.1,-0.14,0
98,53,0.06,-0.14,0
99,53,0.02,-0.14,0
100,53,-0.02,-0.14,0
101,53,-0.06,-0.14,0
102,53,-0.1,-0.14,0
103,53,-0.14,-0.14,0
104,53,-0.18,-0.14,0
105,53,-0.22,-0.14,0
106,53,-0.26,-0.14,0
107,53,-0.3,-0.14,0
108,53,-0.34,-0.14,0
109,53,-0.38,-0.14,0
110,53,-0.42,-0.14,0
111,53,-0.46,-0.14,0
112,53,-0.5,-0.14,0
113,53,-0.54,-0.14,0
114,53,-0.58,-0.14,0
115,53,-0.62,-0.14,0
116,53,-0.66,-0.14,0
117,53,-0.7,-0.14,0
118,53,-0.74,-0.14,0
119,53,-0.78,-0.14,0
120,53,-0.82,-0.14,0
121,53,-0.86,-0.14,0
122,53,-0.9,-0.14,0
123,53,-0.94,-0.14,0
124,53,-0.98,-0.14,0
125,53,-1.02,-0.14,0
126,53,-1.06,-0.14,0
127,53,-1.1,-0.14,0
128,53,-1.14,-0.14,0
129,53,-1.18,-0.14,0
130,53,-1.22,-0.14,0
131,53,-1.26,-0.14,0
132,53,-1.3,-0.14,0
133,53,-1.34,-0.14,0
134,53,-1.38,-0.14,0
135,53,-1.42,-0.14,0
136,53,-1.46,-0.14,0
137,53,-1.5,-0.14,0
138,53,-1.54,-0.14,0
139,53,-1.58,-0.14,0
140,53,-1.62,-0.14,0
141,53,-1.66,-0.14,0
142,53,-1.7,-0.14,0
143,53,-1.74,-0.14,0
144,53,-1.78,-0.14,0
145,53,-1.82,-0.14,0
146,53,-1.86,-0.14,0
147,53,-1.9,-0.14,0
148,53,-1.94,-0.14,0
149,53,-1.98,-0.14,0
150,53,-2.02,-0.14,0
151,53,-2.06,-0.14,0
152,53,-2.1,-0.14,0
153,53,-2.14,-0.14,0
154,53,-2.18,-0.14,0
155,53,-2.22,-0.14,0
156,53,-2.26,-0.14,0
157,53,-2.3,-0.14,0
158,53,-2.34,-0.14,0
159,53,-2.38,-0.14,0
160,53,-2.42,-0.14,0
161,53,-2.46,-0.14,0
162,53,-2.5,-0.14,0
163,53,-2.54,-0.14,0
164,53,-2.58,-0.14,0
165,53,-2.62,-0.14,0
166,53,-2.66,-0.14,0
167,53,-2.7,-0.14,0
168,53,-2.74,-0.14,0
169,53,-2.78,-0.14,0
170,53,-2.82,-0.14,0
171,53,-2.86,-0.14,0
172,53,-2.9,-0.14,0
173,53,-2.94,-0.14,0
174,53,-2.98,-0.14,0
175,53,-3.02,-0.14,0
176,53,-3.06,-0.14,0
177,53,-3.1,-0.14,0
178,53,-3.14,-0.14,0
179,53,-3.18,-0.14,0
180,53,-3.22,-0.14,0
181,53,-3.26,-0.14,0
182,53,-3.3,-0.14,0
183,53,-3.34,-0.14,0
184,53,-3.38,-0.14,0
185,53,-3.42,-0.14,0
186,53,-3.46,-0.14,0
187,53,-3.5,-0.14,0
188,53,-3.54,-0.14,0
189,53,-3.58,-0.14,0
190,53,-3.62,-0.14,0
191,53,-3.66,-0.14,0
192,53,-3.7,-0.14,0
193,53,-3.74,-0.14,0
194,53,-3.78,-0.14,0
195,53,-3.82,-0.14,0
196,53,-3.86,-0.14,0
197,53,-3.9,-0.14,0
198,53,-3.94,-0.14,0
199,53,-3.98,-0.14,0
0,54,3.98,-0.18,0
1,54,3.94,-0.18,0
2,54,3.9,-0.18,0
3,54,3.86,-0.18,0
4,54,3.82,-0.18,0
5,54,3.78,-0.18,0
6,54,3.74,-0.18,0
7,54,3.7,-0.18,0
8,54,3.66,-0.18,0
9,54,3.62,-0.18,0
10,54,3.58,-0.18,0
11,54,3.54,-0.18,0
12,54,3.5,-0.18,0
13,54,3.46,-0.18,0
14,54,3.42,-0.18,0
15,54,3.38,-0.18,0
16,54,3.34,-0.18,0
17,54,3.3,-0.18,0
18,54,3.26,-0.18,0
19,54,3.22,-0.18,0
20,54,3.18,-0.18,0
21,54,3.14,-0.18,0
22,54,3.1,-0.18,0
23,54,3.06,-0.18,0
24,54,3.02,-0.18,0
25,54,2.98,-0.18,0
26,54,2.94,-0.18,0
27,54,2.9,-0.18,0
28,54,2.86,-0.18,0
29,54,2.82,-0.18,0
30,54,2.78,-0.18,0
31,54,2.74,-0.18,0
32,54,2.7,-0.18,0
33,54,2.66,-0.18,0
34,54,2.62,-0.18,0
35,54,2.58,-0.18,0
36,54,2.54,-0.18,0
37,54,2.5,-0.18,0
38,54,2.46,-0.18,0
39,54,2.42,-0.18,0
40,54,2.38,-0.18,0
41,54,2.34,-0.18,0
42,54,2.3,-0.18,0
43,54,2.26,-0.18,0
44,54,2.22,-0.18,0
45,54,2.18,-0.18,0
46,54,2.14,-0.18,0
47,54,2.1,-0.18,0
48,54,2.06,-0.18,0
49,54,2.02,-0.18,0.370000004768
50,54,1.98,-0.18,0.370000004768
51,54,1.94,-0.18,0.34999999404
52,54,1.9,-0.18,0.34999999404
53,54,1.86,-0.18,0.34999999404
54,54,1.82,-0.18,0.34999999404
55,54,1.78,-0.18,0.34999999404
56,54,1.74,-0.18,0.34999999404
57,54,1.7,-0.18,0.34999999404
58,54,1.66,-0.18,0.34999999404
59,54,1.62,-0.18,0.34999999404
60,54,1.58,-0.18,0.34999999404
61,54,1.54,-0.18,0.34999999404
62,54,1.5,-0.18,0.34999999404
63,54,1.46,-0.18,0.34999999404
64,54,1.42,-0.18,0.34999999404
65,54,1.38,-0.18,0.34999999404
66,54,1.34,-0.18,0.34999999404
67,54,1.3,-0.18,0.34999999404
68,54,1.26,-0.18,0.34999999404
69,54,1.22,-0.18,0.34999999404
70,54,1.18,-0.18,0.34999999404
71,54,1.14,-0.18,0.34999999404
72,54,1.1,-0.18,0.34999999404
73,54,1.06,-0.18,0.34999999404
74,54,1.02,-0.18,0.370000004768
75,54,0.98,-0.18,0.370000004768
76,54,0.94,-0.18,0
77,54,0.9,-0.18,0
78,54,0.86,-0.18,0
79,54,0.82,-0.18,0
80,54,0.78,-0.18,0
81,54,0.74,-0.18,0
82,54,0.7,-0.18,0
83,54,0.66,-0.18,0
84,54,0.62,-0.18,0
85,54,0.58,-0.18,0
86,54,0.54,-0.18,0
87,54,0.5,-0.18,0
88,54,0.46,-0.18,0
89,54,0.42,-0.18,0
90,54,0.38,-0.18,0
91,54,0.34,-0.18,0
92,54,0.3,-0.18,0
93,54,0.26,-0.18,0
94,54,0.22,-0.18,0
95,54,0.18,-0.18,0
96,54,0.14,-0.18,0
97,54,0.1,-0.18,0
98,54,0.06,-0.18,0
99,54,0.02,-0.18,0
100,54,-0.02,-0.18,0
101,54,-0.06,-0.18,0
102,54,-0.1,-0.18,0
103,54,-0.14,-0.18,0
104,54,-0.18,-0.18,0
105,54,-0.22,-0.18,0
106,54,-0.26,-0.18,0
107,54,-0.3,-0.18,0
108,54,-0.34,-0.18,0
109,54,-0.38,-0.18,0
110,54,-0.42,-0.18,0
111,54,-0.46,-0.18,0
112,54,-0.5,-0.18,0
113,54,-0.54,-0.18,0
114,54,-0.58,-0.18,0
115,54,-0.62,-0.18,0
116,54,-0.66,-0.18,0
117,54,-0.7,-0.18,0
118,54,-0.74,-0.18,0
119,54,-0.78,-0.18,0
120,54,-0.82,-0.18,0
121,54,-0.86,-0.18,0
122,54,-0.9,-0.18,0
123,54,-0.94,-0.18,0
124,54,-0.98,-0.18,0
125,54,-1.02,-0.18,0
126,54,-1.06,-0.18,0
127,54,-1.1,-0.18,0
128,54,-1.14,-0.18,0
129,54,-1.18,-0.18,0
130,54,-1.22,-0.18,0
131,54,-1.26,-0.18,0
132,54,-1.3,-0.18,0
133,54,-1.34,-0.18,0
134,54,-1.38,-0.18,0
135,54,-1.42,-0.18,0
136,54,-1.46,-0.18,0
137,54,-1.5,-0.18,0
138,54,-1.54,-0.18,0
139,54,-1.58,-0.18,0
140,54,-1.62,-0.18,0
141,54,-1.66,-0.18,0
142,54,-1.7,-0.18,0
143,54,-1.74,-0.18,0
144,54,-1.78,-0.18,0
145,54,-1.82,-0.18,0
146,54,-1.86,-0.18,0
147,54,-1.9,-0.18,0
148,54,-1.94,-0.18,0
149,54,-1.98,-0.18,0
150,54,-2.02,-0.18,0
151,54,-2.06,-0.18,0
152,54,-2.1,-0.18,0
153,54,-2.14,-0.18,0
154,54,-2.18,-0.18,0
155,54,-2.22,-0.18,0
156,54,-2.26,-0.18,0
157,54,-2.3,-0.18,0
158,54,-2.34,-0.18,0
159,54,-2.38,-0.18,0
160,54,-2.42,-0.18,0
161,54,-2.46,-0.18,0
162,54,-2.5,-0.18,0
163,54,-2.54,-0.18,0
164,54,-2.58,-0.18,0
165,54,-2.62,-0.18,0
166,54,-2.66,-0.18,0
167,54,-2.7,-0.18,0
168,54,-2.74,-0.18,0
169,54,-2.78,-0.18,0
170,54,-2.82,-0.18,0
171,54,-2.86,-0.18,0
172,54,-2.9,-0.18,0
173,54,-2.94,-0.18,0
174,54,-2.98,-0.18,0
175,54,-3.02,-0.18,0
176,54,-3.06,-0.18,0
177,54,-3.1,-0.18,0
178,54,-3.14,-0.18,0
179,54,-3.18,-0.18,0
180,54,-3.22,-0.18,0
181,54,-3.26,-0.18,0
182,54,-3.3,-0.18,0
183,54,-3.34,-0.18,0
184,54,-3.38,-0.18,0
185,54,-3.42,-0.18,0
186,54,-3.46,-0.18,0
187,54,-3.5,-0.18,0
188,54,-3.54,-0.18,0
189,54,-3.58,-0.18,0
190,54,-3.62,-0.18,0
191,54,-3.66,-0.18,0
192,54,-3.7,-0.18,0
193,54,-3.74,-0.18,0
194,54,-3.78,-0.18,0
195,54,-3.82,-0.18,0
196,54,-3.86,-0.18,0
197,54,-3.9,-0.18,0
198,54,-3.94,-0.18,0
199,54,-3.98,-0.18,0
0,55,3.98,-0.22,0
1,55,3.94,-0.22,0
2,55,3.9,-0.22,0
3,55,3.86,-0.22,0
4,55,3.82,-0.22,0
5,55,3.78,-0.22,0
6,55,3.74,-0.22,0
7,55,3.7,-0.22,0
8,55,3.66,-0.22,0
9,55,3.62,-0.22,0
10,55,3.58,-0.22,0
11,55,3.54,-0.22,0
12,55,3.5,-0.22,0
13,55,3.46,-0.22,0
14,55,3.42,-0.22,0
15,55,3.38,-0.22,0
16,55,3.34,-0.22,0
17,55,3.3,-0.22,0
18,55,3.26,-0.22,0
19,55,3.22,-0.22,0
20,55,3.18,-0.22,0
21,55,3.14,-0.22,0
22,55,3.1,-0.22,0
23,55,3.06,-0.22,0
24,55,3.02,-0.22,0
25,55,2.98,-0.22,0
26,55,2.94,-0.22,0
27,55,2.9,-0.22,0
28,55,2.86,-0.22,0
29,55,2.82,-0.22,0
30,55,2.78,-0.22,0
31,55,2.74,-0.22,0
32,55,2.7,-0.22,0
33,55,2.66,-0.22,0
34,55,2.62,-0.22,0
35,55,2.58,-0.22,0
36,55,2.54,-0.22,0
37,55,2.5,-0.22,0
38,55,2.46,-0.22,0
39,55,2.42,-0.22,0
40,55,2.38,-0.22,0
41,55,2.34,-0.22,0
42,55,2.3,-0.22,0
43,55,2.26,-0.22,0
44,55,2.22,-0.22,0
45,55,2.18,-0.22,0
46,55,2.14,-0.22,0
47,55,2.1,-0.22,0
48,55,2.06,-0.22,0
49,55,2.02,-0.22,0.370000004768
50,55,1.98,-0.22,0.370000004768
51,55,1.94,-0.22,0.34999999404
52,55,1.9,-0.22,0.34999999404
53,55,1.86,-0.22,0.34999999404
54,55,1.82,-0.22,0.34999999404
55,55,1.78,-0.22,0.34999999404
56,55,1.74,-0.22,0.34999999404
57,55,1.7,-0.22,0.34999999404
58,55,1.66,-0.22,0.34999999404
59,55,1.62,-0.22,0.34999999404
60,55,1.58,-0.22,0.34999999404
61,55,1.54,-0.22,0.34999999404
62,55,1.5,-0.22,0.34999999404
63,55,1.46,-0.22,0.34999999404
64,55,1.42,-0.22,0.34999999404
65,55,1.38,-0.22,0.34999999404
66,55,1.34,-0.22,0.34999999404
67,55,1.3,-0.22,0.34999999404
68,55,1.26,-0.22,0.34999999404
69,55,1.22,-0.22,0.34999999404
70,55,1.18,-0.22,0.34999999404
71,55,1.14,-0.22,0.34999999404
72,55,1.1,-0.22,0.34999999404
73,55,1.06,-0.22,0.34999999404
74,55,1.02,-0.22,0.370000004768
75,55,0.98,-0.22,0.370000004768
76,55,0.94,-0.22,0
77,55,0.9,-0.22,0
78,55,0.86,-0.22,0
79,55,0.82,-0.22,0
80,55,0.78,-0.22,0
81,55,0.74,-0.22,0
82,55,0.7,-0.22,0
83,55,0.66,-0.22,0
84,55,0.62,-0.22,0
85,55,0.58,-0.22,0
86,55,0.54,-0.22,0
87,55,0.5,-0.22,0
88,55,0.46,-0.22,0
89,55,0.42,-0.22,0
90,55,0.38,-0.22,0
91,55,0.34,-0.22,0
92,55,0.3,-0.22,0
93,55,0.26,-0.22,0
94,55,0.22,-0.22,0
95,55,0.18,-0.22,0
96,55,0.14,-0.22,0
97,55,0.1,-0.22,0
98,55,0.06,-0.22,0
99,55,0.02,-0.22,0
100,55,-0.02,-0.22,0
101,55,-0.06,-0.22,0
102,55,-0.1,-0.22,0
103,55,-0.14,-0.22,0
104,55,-0.18,-0.22,0
105,55,-0.22,-0.22,0
106,55,-0.26,-0.22,0
107,55,-0.3,-0.22,0
108,55,-0.34,-0.22,0
109,55,-0.38,-0.22,0
110,55,-0.42,-0.22,0
111,55,-0.46,-0.22,0
112,55,-0.5,-0.22,0
113,55,-0.54,-0.22,0
114,55,-0.58,-0.22,0
115,55,-0.62,-0.22,0
116,55,-0.66,-0.22,0
117,55,-0.7,-0.22,0
118,55,-0.74,-0.22,0
119,55,-0.78,-0.22,0
120,55,-0.82,-0.22,0
121,55,-0.86,-0.22,0
122,55,-0.9,-0.22,0
123,55,-0.94,-0.22,0
124,55,-0.98,-0.22,0
125,55,-1.02,-0.22,0
126,55,-1.06,-0.22,0
127,55,-1.1,-0.22,0
128,55,-1.14,-0.22,0
129,55,-1.18,-0.22,0
130,55,-1.22,-0.22,0
131,55,-1.26,-0.22,0
132,55,-1.3,-0.22,0
133,55,-1.34,-0.22,0
134,55,-1.38,-0.22,0
135,55,-1.42,-0.22,0
136,55,-1.46,-0.22,0
137,55,-1.5,-0.22,0
138,55,-1.54,-0.22,0
139,55,-1.58,-0.22,0
140,55,-1.62,-0.22,0
141,55,-1.66,-0.22,0
142,55,-1.7,-0.22,0
143,55,-1.74,-0.22,0
144,55,-1.78,-0.22,0
145,55,-1.82,-0.22,0
146,55,-1.86,-0.22,0
147,55,-1.9,-0.22,0
148,55,-1.94,-0.22,0
149,55,-1.98,-0.22,0
150,55,-2.02,-0.22,0
151,55,-2.06,-0.22,0
152,55,-2.1,-0.22,0
153,55,-2.14,-0.22,0
154,55,-2.18,-0.22,0
155,55,-2.22,-0.22,0
156,55,-2.26,-0.22,0
157,55,-2.3,-0.22,0
158,55,-2.34,-0.22,0
159,55,-2.38,-0.22,0
160,55,-2.42,-0.22,0
161,55,-2.46,-0.22,0
162,55,-2.5,-0.22,0
163,55,-2.54,-0.22,0
164,55,-2.58,-0.22,0
165,55,-2.62,-0.22,0
166,55,-2.66,-0.22,0
167,55,-2.7,-0.22,0
168,55,-2.74,-0.22,0
169,55,-2.78,-0.22,0
170,55,-2.82,-0.22,0
171,55,-2.86,-0.22,0
172,55,-2.9,-0.22,0
173,55,-2.94,-0.22,0
174,55,-2.98,-0.22,0
175,55,-3.02,-0.22,0
176,55,-3.06,-0.22,0
177,55,-3.1,-0.22,0
178,55,-3.14,-0.22,0
179,55,-3.18,-0.22,0
180,55,-3.22,-0.22,0
181,55,-3.26,-0.22,0
182,55,-3.3,-0.22,0
183,55,-3.34,-0.22,0
184,55,-3.38,-0.22,0
185,55,-3.42,-0.22,0
186,55,-3.46,-0.22,0
187,55,-3.5,-0.22,0
188,55,-3.54,-0.22,0
189,55,-3.58,-0.22,0
190,55,-3.62,-0.22,0
191,55,-3.66,-0.22,0
192,55,-3.7,-0.22,0
193,55,-3.74,-0.22,0
